Word,Occurrences,TotalSteps,AverageSteps
unbent,1,7,7.0000
chester,10,80,8.0000
rumbling,1,9,9.0000
purified,1,10,10.0000
haired,4,4,1.0000
plaguing,1,2,2.0000
religion,4,12,3.0000
fixedly,1,4,4.0000
refused,11,11,1.0000
murmur,5,10,2.0000
loan,1,3,3.0000
mistaken,8,32,4.0000
warbled,3,3,1.0000
friday,2,4,2.0000
(for,4,12,3.0000
verge,1,4,4.0000
du,2,10,5.0000
fulfilled,1,6,6.0000
woke,12,12,1.0000
dust,11,22,2.0000
valuable,7,21,3.0000
discarded,1,1,1.0000
tut,3,6,2.0000
jib,3,9,3.0000
moved,4,16,4.0000
buff,1,5,5.0000
enriches,1,6,6.0000
blank,3,3,1.0000
clattered,2,4,2.0000
expediency,1,3,3.0000
tulle,2,8,4.0000
crumble,1,5,5.0000
flower,13,13,1.0000
influence,6,12,2.0000
doors,3,9,3.0000
adversity,1,4,4.0000
deplore,1,5,5.0000
fire,59,59,1.0000
das,4,8,2.0000
redclyffe,1,3,3.0000
special,5,5,1.0000
crown,2,4,2.0000
ascended,1,3,3.0000
breadths,1,4,4.0000
grace,23,23,1.0000
jig,3,6,2.0000
cupboard,1,3,3.0000
seminary,2,8,4.0000
disloyalty,1,5,5.0000
chaste,1,6,6.0000
poker,2,2,1.0000
healed,2,4,2.0000
economize,1,3,3.0000
austrian,2,8,4.0000
junglings,1,5,5.0000
laurences,17,17,1.0000
guilty,4,8,2.0000
pokes,1,3,3.0000
popularly,1,4,4.0000
undignified,1,5,5.0000
bless,39,39,1.0000
doll,6,12,2.0000
commissary,2,6,3.0000
hovered,4,16,4.0000
printing,1,5,5.0000
banditti,1,6,6.0000
wandering,3,21,7.0000
day,238,238,1.0000
despair,26,52,2.0000
tongue,29,87,3.0000
liking,6,24,4.0000
blest,2,10,5.0000
dying,8,8,1.0000
perilous,3,6,2.0000
reminding,1,3,3.0000
starved,1,4,4.0000
nook,2,10,5.0000
raspy,1,6,6.0000
essay,1,7,7.0000
squeeze,4,4,1.0000
firm,9,18,2.0000
apply,1,3,3.0000
wheelbarrow,1,4,4.0000
refuses,1,1,1.0000
yearning,2,4,2.0000
gesticulating,1,3,3.0000
ed,1,4,4.0000
warbler,1,5,5.0000
muddle,3,18,6.0000
stillness,1,7,7.0000
shylock,1,8,8.0000
apprehensions,1,9,9.0000
heartless,1,10,10.0000
noon,2,2,1.0000
whirling,1,2,2.0000
winning,2,6,3.0000
frighten,3,3,1.0000
ef,4,8,2.0000
teasing,2,6,3.0000
leghorn,1,4,4.0000
forum,1,5,5.0000
apron,16,16,1.0000
abominable,4,8,2.0000
looms,1,3,3.0000
puzzle,1,4,4.0000
moves,1,5,5.0000
passport,1,6,6.0000
uniting,1,7,7.0000
snow,19,19,1.0000
wide,18,36,2.0000
rustle,3,9,3.0000
satan,2,8,4.0000
parrots,1,5,5.0000
pilgrimage,2,12,6.0000
unsold,1,7,7.0000
fechter,1,8,8.0000
flowed,1,9,9.0000
died,19,19,1.0000
gentleness,2,4,2.0000
antonio,2,6,3.0000
discouraged,2,8,4.0000
candy,2,2,1.0000
graces,3,6,2.0000
crochety,1,3,3.0000
fails,4,16,4.0000
tossed,5,5,1.0000
crossest,1,2,2.0000
irritated,3,9,3.0000
throng,4,16,4.0000
threat,2,10,5.0000
issuing,3,18,6.0000
harmlessly,1,7,7.0000
faced,7,7,1.0000
third,20,40,2.0000
affair,8,24,3.0000
wicket,4,16,4.0000
explanation,3,15,5.0000
unruly,1,6,6.0000
pinning,1,7,7.0000
harvesting,2,16,8.0000
portray,1,9,9.0000
have,712,712,1.0000
em,11,22,2.0000
flourish,5,15,3.0000
bridegroom,4,16,4.0000
bounce,9,45,5.0000
charity,8,48,6.0000
throne,2,14,7.0000
en,4,4,1.0000
theatre,2,4,2.0000
drumsticks,1,3,3.0000
mourners,1,4,4.0000
perjured,1,5,5.0000
grimy,1,1,1.0000
weighed,4,4,1.0000
moonlight,5,10,2.0000
teapot,4,12,3.0000
sugared,1,4,4.0000
gymnasium,1,1,1.0000
despite,2,4,2.0000
zest,1,3,3.0000
rumor,2,2,1.0000
disgust,5,10,2.0000
gets,13,39,3.0000
lobster,8,32,4.0000
atlanta,1,5,5.0000
roughshod,1,6,6.0000
renew,1,7,7.0000
flannel,2,2,1.0000
periods,2,4,2.0000
group,7,7,1.0000
eleven,4,8,2.0000
neck,13,39,3.0000
pocketbook,1,4,4.0000
nobleness,1,5,5.0000
inquiring,5,5,1.0000
flight,3,6,2.0000
valnor,1,3,3.0000
indulged,3,12,4.0000
raphael,2,2,1.0000
reaching,2,4,2.0000
apollo,1,3,3.0000
breezy,1,4,4.0000
gravely,16,16,1.0000
consigned,1,2,2.0000
blinds,1,3,3.0000
moving,1,4,4.0000
torments,1,5,5.0000
peculiarly,3,18,6.0000
enterprises,1,7,7.0000
wolf,1,8,8.0000
affection,10,10,1.0000
dies,3,6,2.0000
nod,18,54,3.0000
articles,4,16,4.0000
pencil,6,30,5.0000
sequel,1,6,6.0000
jumped,3,21,7.0000
pining,5,40,8.0000
lapping,1,9,9.0000
candle,1,10,10.0000
downstairs,15,15,1.0000
grind,3,6,2.0000
strained,3,9,3.0000
exert,3,12,4.0000
fed,8,8,1.0000
stain,1,2,2.0000
moil,1,3,3.0000
gingerly,1,4,4.0000
heartache,3,15,5.0000
remainder,1,6,6.0000
inveterate,1,7,7.0000
inhabitants,1,8,8.0000
faces,38,38,1.0000
duty,43,86,2.0000
sensitive,3,9,3.0000
blurred,2,8,4.0000
china,9,9,1.0000
events,3,6,2.0000
dahlia,1,3,3.0000
wicked,17,68,4.0000
involved,2,10,5.0000
ringlets,2,2,1.0000
fish,7,14,2.0000
stayed,6,18,3.0000
lexicon,1,4,4.0000
callers,1,5,5.0000
trying,99,99,1.0000
slate,4,8,2.0000
braids,1,3,3.0000
rightly,4,16,4.0000
legal,2,10,5.0000
bacchus,1,6,6.0000
stair,1,7,7.0000
pale,26,26,1.0000
thou,16,32,2.0000
approaching,5,15,3.0000
training,4,16,4.0000
crisscross,1,5,5.0000
tinware,1,6,6.0000
lightning,1,7,7.0000
cherishing,2,16,8.0000
exhilarating,2,18,9.0000
gorgeous,7,7,1.0000
moral,12,24,2.0000
remembering,16,48,3.0000
nom,2,2,1.0000
prank,4,8,2.0000
wagon,3,9,3.0000
enticed,1,4,4.0000
stomachs,1,5,5.0000
fittest,2,2,1.0000
sinner,4,8,2.0000
fail,10,10,1.0000
scornful,1,2,2.0000
emerged,3,3,1.0000
gape,1,2,2.0000
response,1,3,3.0000
mashay,1,4,4.0000
solve,1,5,5.0000
blindest,1,6,6.0000
professorins,1,7,7.0000
venturing,1,1,1.0000
dances,4,8,2.0000
lined,5,15,3.0000
worked,19,76,4.0000
blooms,1,5,5.0000
could,362,362,1.0000
insult,8,16,2.0000
nor,39,117,3.0000
edgeworth,2,8,4.0000
keyhole,2,10,5.0000
belong,3,18,6.0000
flannels,1,7,7.0000
accomplished,12,12,1.0000
palm,3,6,2.0000
responsibility,2,6,3.0000
thoughtless,1,4,4.0000
not,920,920,1.0000
singing,11,22,2.0000
flame,2,6,3.0000
press,1,4,4.0000
grove,5,25,5.0000
heroines,1,6,6.0000
features,2,14,7.0000
unkind,1,8,8.0000
jubilant,1,9,9.0000
idiot,1,10,10.0000
deeds,2,22,11.0000
fair,46,46,1.0000
dead,24,48,2.0000
drummer,1,3,3.0000
subject,23,92,4.0000
fist,8,40,5.0000
pardonable,3,18,6.0000
scribbled,6,42,7.0000
sleepin,1,8,8.0000
infinite,5,45,9.0000
crowns,1,10,10.0000
unconquerable,1,11,11.0000
burdens,8,8,1.0000
enters,1,2,2.0000
sympathizes,2,6,3.0000
breeze,1,4,4.0000
service,9,45,5.0000
deceive,4,24,6.0000
nov,1,7,7.0000
chesters,5,40,8.0000
now,399,399,1.0000
excited,22,44,2.0000
planted,2,6,3.0000
deaf,3,12,4.0000
unfeminine,2,10,5.0000
saved,5,5,1.0000
belzoni,1,2,2.0000
sermons,4,12,3.0000
legacies,1,4,4.0000
few,78,78,1.0000
thanking,2,4,2.0000
gilding,1,3,3.0000
graphic,1,4,4.0000
perverse,3,15,5.0000
adventurous,2,12,6.0000
patty,1,7,7.0000
playfellows,1,8,8.0000
accepted,12,12,1.0000
clothed,1,2,2.0000
fo,2,6,3.0000
artlessly,1,4,4.0000
samples,2,10,5.0000
defined,2,12,6.0000
secluded,1,7,7.0000
pray,16,16,1.0000
philter,2,4,2.0000
linen,7,21,3.0000
afflictions,2,8,4.0000
nightcap,1,5,5.0000
searching,1,6,6.0000
homelike,6,42,7.0000
unromantic,3,24,8.0000
contentedly,2,2,1.0000
infirmity,1,2,2.0000
soothing,5,15,3.0000
lock,3,12,4.0000
blissfully,3,15,5.0000
encircled,1,6,6.0000
believers,1,7,7.0000
deal,57,57,1.0000
two,144,288,2.0000
tired,62,186,3.0000
severe,4,16,4.0000
umbrella,21,105,5.0000
frostbitten,2,12,6.0000
accidents,4,28,7.0000
bribe,3,24,8.0000
skillful,1,9,9.0000
ship,3,30,10.0000
digest,1,11,11.0000
grew,38,38,1.0000
happily,8,16,2.0000
supplying,2,6,3.0000
important,19,19,1.0000
islands,2,4,2.0000
danced,15,15,1.0000
rockets,2,4,2.0000
fairly,5,15,3.0000
chiny,1,4,4.0000
wonderfully,5,25,5.0000
ghost,8,48,6.0000
schools,1,7,7.0000
buffaloes,2,16,8.0000
lines,9,81,9.0000
boswells,1,10,10.0000
nephew,3,33,11.0000
rumble,1,12,12.0000
endowing,1,13,13.0000
stitched,2,2,1.0000
wrastle,1,2,2.0000
each,88,88,1.0000
sorrows,4,8,2.0000
supply,5,15,3.0000
giving,27,27,1.0000
dear,262,524,2.0000
done,136,408,3.0000
snatched,3,12,4.0000
situation,1,5,5.0000
supplied,7,42,6.0000
combs,1,7,7.0000
repent,2,16,8.0000
rue,1,9,9.0000
stopped,39,39,1.0000
gallant,7,14,2.0000
failed,13,39,3.0000
moments,8,32,4.0000
remarks,10,50,5.0000
scribbles,1,6,6.0000
disorderly,1,7,7.0000
repair,1,8,8.0000
abuses,1,9,9.0000
rug,5,5,1.0000
jolly,23,46,2.0000
leaving,29,87,3.0000
looker,1,4,4.0000
demure,2,10,5.0000
bad,73,73,1.0000
fleetly,1,2,2.0000
martin,2,6,3.0000
primming,1,4,4.0000
distinguish,2,10,5.0000
titles,2,12,6.0000
progressing,1,7,7.0000
orderly,1,8,8.0000
trimmed,4,4,1.0000
comfortably,6,12,2.0000
neds,1,3,3.0000
saves,1,4,4.0000
vigorous,1,5,5.0000
comforter,2,2,1.0000
pushed,6,12,2.0000
reminisced,1,3,3.0000
cinder,1,4,4.0000
clothes,25,25,1.0000
bag,14,28,2.0000
scrabble,5,15,3.0000
alike,4,16,4.0000
pere,1,5,5.0000
subside,2,2,1.0000
falling,7,14,2.0000
scrapbooks,1,3,3.0000
sending,6,6,1.0000
pinch,4,8,2.0000
tableaux,1,3,3.0000
suspected,4,16,4.0000
drawn,6,30,5.0000
procrastination,1,6,6.0000
gentlemens,1,7,7.0000
depravity,1,8,8.0000
ceaseless,1,9,9.0000
run,34,34,1.0000
obliging,4,8,2.0000
mottoes,1,3,3.0000
property,7,28,4.0000
insisted,12,60,5.0000
tires,1,6,6.0000
evenings,6,42,7.0000
demon,2,16,8.0000
rebelled,3,27,9.0000
earnestly,7,70,10.0000
pothooks,1,11,11.0000
horrified,3,3,1.0000
blundering,2,4,2.0000
anxiously,7,21,3.0000
hereafter,2,8,4.0000
babies,36,180,5.0000
distinction,1,6,6.0000
reckless,1,7,7.0000
sight,42,42,1.0000
used,91,182,2.0000
lapse,2,6,3.0000
abundant,2,8,4.0000
baptized,1,5,5.0000
(coupe),1,6,6.0000
darkened,3,3,1.0000
mice,3,6,2.0000
fortunate,6,18,3.0000
unlocking,2,8,4.0000
uninvited,1,5,5.0000
chickens,2,12,6.0000
brocade,1,7,7.0000
pepper,1,8,8.0000
preached,4,36,9.0000
stitches,4,4,1.0000
draws,2,4,2.0000
turquoise,4,12,3.0000
faltered,3,12,4.0000
passports,2,10,5.0000
breath,29,29,1.0000
tempered,5,10,2.0000
therefore,10,30,3.0000
picket,1,4,4.0000
towels,1,5,5.0000
sentences,2,12,6.0000
i),1,7,7.0000
dont,543,543,1.0000
below,11,22,2.0000
wife,37,111,3.0000
gracious,5,20,4.0000
repaid,2,10,5.0000
ungentlemanly,1,6,6.0000
housewife,2,14,7.0000
hegel,1,8,8.0000
required,1,9,9.0000
looked,240,240,1.0000
fits,6,12,2.0000
1861,1,3,3.0000
abused,1,4,4.0000
hid,14,14,1.0000
morbid,2,4,2.0000
faint,7,7,1.0000
musingly,1,2,2.0000
ungratefully,2,6,3.0000
sacred,7,28,4.0000
straws,1,5,5.0000
flesh,3,18,6.0000
correspondent,1,7,7.0000
pawing,1,8,8.0000
tendencies,1,9,9.0000
comforted,14,14,1.0000
strokes,1,2,2.0000
awake,11,33,3.0000
chambers,1,4,4.0000
rampant,2,10,5.0000
peinte,1,6,6.0000
need,61,61,1.0000
volume,2,4,2.0000
demoralized,1,3,3.0000
recamier,1,4,4.0000
shouldnt,23,23,1.0000
exasperating,3,6,2.0000
depends,4,12,3.0000
go,394,394,1.0000
walked,37,74,2.0000
weak,8,24,3.0000
nobler,1,4,4.0000
tuddy,1,5,5.0000
thrust,1,6,6.0000
flank,1,7,7.0000
ironed,1,1,1.0000
heidelberg,2,4,2.0000
humbled,1,3,3.0000
token,1,4,4.0000
faulty,2,10,5.0000
difficulties,3,18,6.0000
weal,1,7,7.0000
comfortable,35,35,1.0000
intense,3,6,2.0000
stake,3,9,3.0000
scuttled,1,4,4.0000
bay,3,15,5.0000
hopped,2,12,6.0000
ills,2,14,7.0000
inelegantly,1,8,8.0000
capitally,6,6,1.0000
bouquet,5,10,2.0000
grown,17,51,3.0000
parched,1,4,4.0000
innocents,1,5,5.0000
philosopher,3,18,6.0000
wean,2,14,7.0000
unfailing,2,16,8.0000
him,782,782,1.0000
goblins,1,2,2.0000
persuasions,1,3,3.0000
arrested,4,16,4.0000
jungfrau,2,10,5.0000
uses,2,12,6.0000
shooting,1,1,1.0000
shovel,1,2,2.0000
blossom,5,15,3.0000
parading,1,1,1.0000
services,3,6,2.0000
seashore,2,6,3.0000
gallery,1,4,4.0000
wear,39,39,1.0000
belief,4,8,2.0000
faults,9,27,3.0000
sailors,1,4,4.0000
bethys,1,5,5.0000
naughtiness,1,6,6.0000
spreadeagle,1,7,7.0000
proper,43,43,1.0000
picked,10,20,2.0000
musical,5,15,3.0000
pastoral,2,8,4.0000
boat,10,50,5.0000
apologize,1,6,6.0000
dood,1,7,7.0000
greener,1,8,8.0000
endeavoring,1,9,9.0000
condemns,1,1,1.0000
brick,2,4,2.0000
belied,1,3,3.0000
slow,5,20,4.0000
humanity,1,5,5.0000
his,1118,1118,1.0000
tickled,1,2,2.0000
hardness,2,6,3.0000
prize,8,32,4.0000
savest,1,5,5.0000
schiller,1,6,6.0000
beginning,23,23,1.0000
debt,5,10,2.0000
breast,6,18,3.0000
croquet,6,24,4.0000
hit,5,25,5.0000
ornamented,1,6,6.0000
cousins,4,4,1.0000
turvy,7,14,2.0000
stroked,2,6,3.0000
degree,3,12,4.0000
glowing,1,1,1.0000
remodeled,2,4,2.0000
motherish,1,3,3.0000
bookkeeper,1,4,4.0000
digress,1,5,5.0000
accompanied,5,5,1.0000
outlive,1,2,2.0000
boaz,1,3,3.0000
tramp,3,12,4.0000
unwary,1,5,5.0000
crowned,2,12,6.0000
pointers,1,7,7.0000
mercifully,2,16,8.0000
doing,56,56,1.0000
steps,14,28,2.0000
adelon,2,6,3.0000
slave,7,28,4.0000
myself,90,90,1.0000
excitement,14,28,2.0000
pane,1,3,3.0000
reflections,1,4,4.0000
ha,9,9,1.0000
broke,25,50,2.0000
nature,24,72,3.0000
doom,3,12,4.0000
startled,8,40,5.0000
lull,6,36,6.0000
convenience,1,7,7.0000
cracked,1,8,8.0000
defend,3,3,1.0000
winding,4,8,2.0000
pang,1,3,3.0000
whereat,3,12,4.0000
conscious,6,30,5.0000
clears,1,6,6.0000
sprays,1,7,7.0000
underscored,1,8,8.0000
maynt,3,3,1.0000
rudeness,1,2,2.0000
local,1,3,3.0000
salver,1,4,4.0000
emphatically,2,10,5.0000
jubilation,1,6,6.0000
tinas,1,7,7.0000
questioning,1,1,1.0000
titania,1,2,2.0000
poorest,1,3,3.0000
investigating,1,4,4.0000
he,1501,1501,1.0000
josyphine,1,2,2.0000
petticoat,1,3,3.0000
planning,3,12,4.0000
consequence,1,5,5.0000
wont,175,175,1.0000
niminy,1,2,2.0000
door,89,267,3.0000
lovering,4,16,4.0000
murmuring,3,15,5.0000
gratify,1,6,6.0000
pitching,1,7,7.0000
discouragingly,1,8,8.0000
pilgrimss,1,9,9.0000
skilfully,1,1,1.0000
doos,1,2,2.0000
troops,1,3,3.0000
relaxed,4,16,4.0000
muscle,1,5,5.0000
infringed,1,1,1.0000
steeds,1,2,2.0000
cardcase,2,6,3.0000
reaping,1,4,4.0000
exchanged,3,3,1.0000
curiously,2,4,2.0000
groaning,1,3,3.0000
martha,1,4,4.0000
captains,1,5,5.0000
flattery,1,6,6.0000
midi,1,7,7.0000
betrothed,1,8,8.0000
parlor,40,40,1.0000
invention,3,6,2.0000
career,1,3,3.0000
rustic,1,4,4.0000
stagger,1,1,1.0000
precipitately,5,10,2.0000
doins,1,3,3.0000
dazzling,2,8,4.0000
fearful,3,15,5.0000
applied,1,6,6.0000
feeling,121,121,1.0000
literary,9,18,2.0000
propped,2,6,3.0000
indulge,6,24,4.0000
hustling,1,5,5.0000
log,2,12,6.0000
cups,6,6,1.0000
merrycle,1,2,2.0000
eating,10,10,1.0000
particle,10,20,2.0000
grateful,39,117,3.0000
affairs,12,48,4.0000
pans,1,5,5.0000
spun,3,18,6.0000
parti,1,7,7.0000
ho,2,2,1.0000
scarum,3,6,2.0000
crisp,1,3,3.0000
parliamentary,1,4,4.0000
approvingly,5,25,5.0000
warningly,2,12,6.0000
raged,1,7,7.0000
cheerfulness,3,24,8.0000
squeal,1,9,9.0000
dishes,9,9,1.0000
lesson,24,48,2.0000
winkle,7,21,3.0000
squeak,1,4,4.0000
promising,4,20,5.0000
laden,1,6,6.0000
submit,2,14,7.0000
must,126,126,1.0000
vitals,1,2,2.0000
stale,2,6,3.0000
(a,1,4,4.0000
deck,2,10,5.0000
opener,1,6,6.0000
brush,4,4,1.0000
bride,8,16,2.0000
mold,3,9,3.0000
ditto,3,12,4.0000
younger,10,10,1.0000
outside,10,20,2.0000
bitterness,6,18,3.0000
charter,1,4,4.0000
eminently,1,5,5.0000
regretting,1,6,6.0000
mole,1,7,7.0000
attribute,1,1,1.0000
subterranean,1,2,2.0000
hamburg,1,3,3.0000
which,611,611,1.0000
wood,9,18,2.0000
potion,1,3,3.0000
marred,2,8,4.0000
amiss,4,20,5.0000
perturbed,3,18,6.0000
ebony,2,14,7.0000
witnesses:,1,8,8.0000
den,3,27,9.0000
quadroon,2,20,10.0000
angels,11,11,1.0000
waits,2,4,2.0000
gravity,5,15,3.0000
guidebooks,1,4,4.0000
provide,2,2,1.0000
lincoln,2,4,2.0000
count,13,39,3.0000
plunged,2,8,4.0000
picking,7,35,5.0000
lor,1,6,6.0000
coil,1,7,7.0000
unpinned,1,8,8.0000
stalk,1,9,9.0000
parts,13,13,1.0000
express,15,30,2.0000
groaned,6,18,3.0000
happening,2,8,4.0000
president,7,35,5.0000
succeeding,3,18,6.0000
azalea,1,7,7.0000
happened,34,34,1.0000
ferrule,1,2,2.0000
lot,5,15,3.0000
(i,1,4,4.0000
nargerie,1,5,5.0000
curse,2,2,1.0000
five,27,54,2.0000
angelo,1,3,3.0000
des,1,4,4.0000
ignorance,1,5,5.0000
nose,35,35,1.0000
lingy,1,2,2.0000
venture,5,15,3.0000
thrice,1,4,4.0000
gowns,10,10,1.0000
ornament,7,14,2.0000
low,28,84,3.0000
punching,1,4,4.0000
principle,1,5,5.0000
subjective,1,6,6.0000
stifling,1,7,7.0000
coattails,1,8,8.0000
rippled,1,9,9.0000
jo),1,10,10.0000
cabalistic,1,1,1.0000
climate,3,6,2.0000
wool,1,3,3.0000
sheaf,1,4,4.0000
party,55,55,1.0000
zara,11,22,2.0000
dew,3,9,3.0000
pacify,1,4,4.0000
devereux,2,10,5.0000
twittery,1,6,6.0000
dangerous,3,21,7.0000
goods,1,8,8.0000
opened,36,36,1.0000
consents,1,2,2.0000
princess,3,9,3.0000
straw,2,8,4.0000
dished,1,5,5.0000
sabbath,2,12,6.0000
assumed,7,7,1.0000
enter,4,8,2.0000
airing,4,12,3.0000
unfledged,1,4,4.0000
enjoys,2,10,5.0000
artfully,2,2,1.0000
mute,3,6,2.0000
darning,2,6,3.0000
relatives,1,4,4.0000
yellowish,1,1,1.0000
able,14,28,2.0000
wooden,5,15,3.0000
betsey,1,4,4.0000
id,95,95,1.0000
fall,28,56,2.0000
waved,15,45,3.0000
unjust,4,16,4.0000
powerlessness,1,5,5.0000
stockinged,1,6,6.0000
freshness,1,7,7.0000
backs,3,3,1.0000
windmill,1,2,2.0000
lump,3,9,3.0000
quilted,1,4,4.0000
forbid,2,10,5.0000
circumstances,5,30,6.0000
farewell,5,35,7.0000
johnsonianly,1,8,8.0000
if,894,894,1.0000
wrong,34,68,2.0000
given,48,144,3.0000
overdoing,1,4,4.0000
secretly,3,15,5.0000
fighting,4,4,1.0000
jenny,6,12,2.0000
associate,3,9,3.0000
whereby,1,4,4.0000
currants,2,10,5.0000
embroidered,1,6,6.0000
crumples,1,1,1.0000
milder,1,2,2.0000
shadow,21,21,1.0000
encyclopedia,1,2,2.0000
affections,6,18,3.0000
meals,3,12,4.0000
provoke,1,5,5.0000
shone,7,7,1.0000
giver,2,4,2.0000
palms,2,6,3.0000
gives,11,11,1.0000
cherie,1,2,2.0000
twitched,1,3,3.0000
unearthly,2,8,4.0000
homilies,1,5,5.0000
insignificant,1,6,6.0000
called,86,86,1.0000
aloud,11,22,2.0000
breaking,5,15,3.0000
pines,2,8,4.0000
fireside,1,5,5.0000
ripples,1,6,6.0000
im,389,389,1.0000
pets,1,2,2.0000
barber,1,3,3.0000
deepened,1,4,4.0000
nile,1,5,5.0000
in,2445,2445,1.0000
tupman,5,10,2.0000
samphire,2,6,3.0000
porcupine,1,4,4.0000
grotto,1,5,5.0000
echo,3,18,6.0000
north,1,7,7.0000
contrite,1,1,1.0000
ardor,3,6,2.0000
brute,3,9,3.0000
finding,25,25,1.0000
vanishes,1,2,2.0000
complain,9,27,3.0000
community,1,4,4.0000
gasp,2,10,5.0000
hampton,2,12,6.0000
glad,97,97,1.0000
reserved,2,4,2.0000
splitting,2,6,3.0000
implied,1,4,4.0000
curtsies,1,5,5.0000
aggrieved,1,6,6.0000
pedestrians,1,7,7.0000
impulsive,1,8,8.0000
scatterbrain,1,9,9.0000
artistically,3,3,1.0000
remotest,2,4,2.0000
dangerously,2,6,3.0000
encamped,1,4,4.0000
blase,1,5,5.0000
reclaim,1,6,6.0000
is,795,795,1.0000
brief,4,8,2.0000
waves,2,6,3.0000
it,2455,2455,1.0000
ruins,5,10,2.0000
pictures,16,48,3.0000
stocked,1,4,4.0000
herein,1,5,5.0000
island,1,6,6.0000
easiest,1,1,1.0000
humblest,1,2,2.0000
confine,1,3,3.0000
fairies,2,2,1.0000
secured,2,4,2.0000
hockey,1,3,3.0000
dumbly,1,4,4.0000
probably,7,35,5.0000
crumpled,5,5,1.0000
blithe,4,8,2.0000
admittance,1,3,3.0000
jelly,15,60,4.0000
ceasing,1,5,5.0000
dozed,1,6,6.0000
comparing,1,7,7.0000
powerless,1,8,8.0000
edibles,1,9,9.0000
put,210,210,1.0000
comes,50,100,2.0000
watch,34,102,3.0000
fib,5,20,4.0000
expressed,5,25,5.0000
hearties,1,6,6.0000
painless,1,7,7.0000
speaking,17,17,1.0000
stern,7,14,2.0000
discovery,8,24,3.0000
tidings,2,8,4.0000
heartier,1,5,5.0000
festivities,1,1,1.0000
immensely,12,24,2.0000
curiosities,1,3,3.0000
basement,1,4,4.0000
profane,1,5,5.0000
pipers,1,6,6.0000
papa,21,21,1.0000
understand,33,66,2.0000
smallness,1,3,3.0000
gesticulate,1,4,4.0000
note,32,160,5.0000
alarmingly,2,12,6.0000
curb,1,7,7.0000
reporting,1,8,8.0000
20th,1,9,9.0000
nevvy,2,20,10.0000
fie,1,11,11.0000
metaphysics,2,24,12.0000
windows,11,11,1.0000
fame,6,12,2.0000
posts,1,3,3.0000
stamp,2,8,4.0000
chillon,1,5,5.0000
frightening,1,6,6.0000
hammering,3,3,1.0000
painting,1,2,2.0000
cure,9,9,1.0000
(which,1,2,2.0000
hymnbook,1,3,3.0000
improves,1,4,4.0000
something,177,177,1.0000
vanished,20,40,2.0000
models,3,9,3.0000
idea,48,48,1.0000
whole,51,102,2.0000
tyrannical,1,3,3.0000
talks,8,32,4.0000
reposeful,2,10,5.0000
mentioned,3,18,6.0000
bequeath,1,7,7.0000
dozen,26,26,1.0000
blast,1,2,2.0000
sensible,26,26,1.0000
muffings,1,2,2.0000
scratched,2,6,3.0000
lordliness,1,4,4.0000
acknowledging,1,5,5.0000
reply,21,21,1.0000
arrangement,9,18,2.0000
bushes,3,9,3.0000
pictured,1,4,4.0000
corner,41,41,1.0000
gate,21,42,2.0000
suburb,1,3,3.0000
fern,2,8,4.0000
mamas,1,5,5.0000
stretched,7,7,1.0000
rattled,2,4,2.0000
therell,3,9,3.0000
silvery,5,20,4.0000
scrape,10,50,5.0000
thunder,3,18,6.0000
curl,6,42,7.0000
secures,1,8,8.0000
professors,9,81,9.0000
homemade,2,20,10.0000
icily,1,11,11.0000
handled,1,12,12.0000
beholders,1,13,13.0000
cellar,6,6,1.0000
adventures,9,18,2.0000
unsatisfactory,2,6,3.0000
unspeakable,2,8,4.0000
reader,5,25,5.0000
dreamers,1,6,6.0000
destruction,2,2,1.0000
merrier,1,2,2.0000
unexpectedly,4,12,3.0000
mores,1,4,4.0000
coupe,1,5,5.0000
votre,1,6,6.0000
sharpened,2,14,7.0000
gingolf,1,8,8.0000
modestly,5,5,1.0000
grim,8,16,2.0000
welcomes,1,3,3.0000
september,1,4,4.0000
northbury,2,10,5.0000
dashwood,15,90,6.0000
deed,1,1,1.0000
shipbuilding,1,2,2.0000
grin,1,3,3.0000
fit,30,30,1.0000
wretch,3,6,2.0000
heliotrope,2,6,3.0000
pluck,1,4,4.0000
easier,11,55,5.0000
boldest,1,6,6.0000
bushel,1,7,7.0000
yankees,3,3,1.0000
chirp,3,6,2.0000
november,3,9,3.0000
uncontrollable,1,4,4.0000
shivering,1,1,1.0000
civil,3,6,2.0000
meal,2,6,3.0000
hardened,2,8,4.0000
there,388,388,1.0000
muttered,13,26,2.0000
disobedience,1,3,3.0000
sewed,7,28,4.0000
improved,14,70,5.0000
hatbrims,1,6,6.0000
gambled,1,7,7.0000
sorely,4,32,8.0000
risks,1,9,9.0000
pecked,1,10,10.0000
airily,1,11,11.0000
jo,1247,1247,1.0000
lying,13,26,2.0000
mean,83,249,3.0000
introduced,11,44,4.0000
complicate,1,5,5.0000
fix,1,6,6.0000
extravagance,2,14,7.0000
companionless,1,8,8.0000
attentively,1,9,9.0000
shook,41,41,1.0000
dividing,1,2,2.0000
excellent,16,48,3.0000
stand,23,92,4.0000
breathlessly,3,15,5.0000
presented,4,24,6.0000
winged,3,21,7.0000
swimmingly,1,8,8.0000
confectionery,1,9,9.0000
bending,3,3,1.0000
ignominious,1,2,2.0000
resolute,3,9,3.0000
eloquence,6,24,4.0000
bread,27,27,1.0000
snub,3,6,2.0000
enlivened,2,6,3.0000
namely,1,4,4.0000
partake,3,15,5.0000
