Word,Occurrences,TotalSteps,AverageSteps
go,394,394,1.0000
folded,14,28,2.0000
walked,37,111,3.0000
weak,8,32,4.0000
scarcely,1,5,5.0000
rejoicing,5,30,6.0000
choked,1,7,7.0000
nobler,1,8,8.0000
tuddy,1,9,9.0000
thrust,1,10,10.0000
buoyancy,1,11,11.0000
flank,1,12,12.0000
ironed,1,1,1.0000
heidelberg,2,4,2.0000
humbled,1,3,3.0000
token,1,4,4.0000
wristbands,2,10,5.0000
hilltops,1,6,6.0000
wills,5,35,7.0000
unlimited,1,8,8.0000
statement,1,9,9.0000
faulty,2,20,10.0000
difficulties,3,33,11.0000
weal,1,12,12.0000
comfortable,35,35,1.0000
intense,3,6,2.0000
picnic,4,12,3.0000
stake,3,12,4.0000
scuttled,1,5,5.0000
bay,3,18,6.0000
hopped,2,14,7.0000
eer,1,8,8.0000
flirts,1,9,9.0000
ills,2,20,10.0000
inelegantly,1,11,11.0000
capitally,6,6,1.0000
bonbons,3,6,2.0000
bouquet,5,15,3.0000
consciousness,6,24,4.0000
grown,17,85,5.0000
agitated,3,18,6.0000
defender,1,7,7.0000
parched,1,8,8.0000
innocents,1,9,9.0000
distinguishing,1,10,10.0000
philosopher,3,33,11.0000
wean,2,24,12.0000
unfailing,2,26,13.0000
him,782,782,1.0000
pages,9,18,2.0000
goblins,1,3,3.0000
kittens,7,28,4.0000
flutter,6,30,5.0000
persuasions,1,6,6.0000
arrested,4,28,7.0000
jungfrau,2,16,8.0000
likenesses,1,9,9.0000
uses,2,20,10.0000
coats,1,11,11.0000
prickly,3,36,12.0000
lucifer,1,13,13.0000
shooting,1,1,1.0000
shovel,1,2,2.0000
gutter,1,3,3.0000
vanity,9,36,4.0000
blossom,5,25,5.0000
clashing,2,12,6.0000
lucid,1,7,7.0000
happiest,10,10,1.0000
parading,1,2,2.0000
breasts,2,6,3.0000
services,3,12,4.0000
seashore,2,10,5.0000
corroberate,1,6,6.0000
fancywork,1,7,7.0000
gallery,1,8,8.0000
antoinettes,1,9,9.0000
enfant,1,10,10.0000
wear,39,39,1.0000
upset,11,22,2.0000
belief,4,12,3.0000
faults,9,36,4.0000
sailors,1,5,5.0000
bethys,1,6,6.0000
uproar,2,14,7.0000
naughtiness,1,8,8.0000
spreadeagle,1,9,9.0000
proper,43,43,1.0000
under,91,182,2.0000
picked,10,30,3.0000
musical,5,20,4.0000
hardly,16,80,5.0000
pastoral,2,12,6.0000
arrayed,1,7,7.0000
complaints,2,16,8.0000
boat,10,90,9.0000
freshmen,1,10,10.0000
gloom,3,33,11.0000
apologize,1,12,12.0000
preserved,2,26,13.0000
gathers,1,14,14.0000
dood,1,15,15.0000
greener,1,16,16.0000
endeavoring,1,17,17.0000
allow,14,14,1.0000
nightcaps,2,4,2.0000
condemns,1,3,3.0000
brick,2,8,4.0000
belied,1,5,5.0000
slow,5,30,6.0000
humanity,1,7,7.0000
when,708,708,1.0000
his,1118,2236,2.0000
tickled,1,3,3.0000
hardness,2,8,4.0000
prize,8,40,5.0000
savest,1,6,6.0000
schiller,1,7,7.0000
nearly,41,41,1.0000
beginning,23,46,2.0000
friends,81,243,3.0000
charming,40,160,4.0000
debt,5,25,5.0000
breast,6,36,6.0000
croquet,6,42,7.0000
hit,5,40,8.0000
ornamented,1,9,9.0000
allude,2,20,10.0000
desponding,2,22,11.0000
garten,2,24,12.0000
guide,3,3,1.0000
cousins,4,8,2.0000
bitter,24,72,3.0000
turvy,7,28,4.0000
stroked,2,10,5.0000
degree,3,18,6.0000
glowing,1,1,1.0000
feather,3,6,2.0000
warming,3,9,3.0000
remodeled,2,8,4.0000
motherish,1,5,5.0000
bookkeeper,1,6,6.0000
weaknesses,2,14,7.0000
digress,1,8,8.0000
motives,1,9,9.0000
pilgrim,3,3,1.0000
accompanied,5,10,2.0000
aisy,2,6,3.0000
limes,12,48,4.0000
temptations,7,35,5.0000
outlive,1,6,6.0000
boaz,1,7,7.0000
tramp,3,24,8.0000
unwary,1,9,9.0000
ocean,2,20,10.0000
crowned,2,22,11.0000
pointers,1,12,12.0000
mercifully,2,26,13.0000
assistant,1,14,14.0000
doing,56,56,1.0000
steps,14,28,2.0000
managed,10,30,3.0000
adelon,2,8,4.0000
slave,7,35,5.0000
maltreated,1,6,6.0000
worlds,1,7,7.0000
myself,90,90,1.0000
excitement,14,28,2.0000
sailed,6,18,3.0000
pane,1,4,4.0000
plummy,2,10,5.0000
contribution,2,12,6.0000
illness,3,21,7.0000
randal,4,32,8.0000
bitten,1,9,9.0000
shrines,1,10,10.0000
sprawled,1,11,11.0000
reflections,1,12,12.0000
sisterly,7,7,1.0000
ha,9,18,2.0000
broke,25,75,3.0000
nature,24,96,4.0000
doom,3,15,5.0000
startled,8,48,6.0000
lull,6,42,7.0000
convenience,1,8,8.0000
cracked,1,9,9.0000
trifling,4,40,10.0000
bridling,1,11,11.0000
severely,2,24,12.0000
undeniable,1,13,13.0000
que,1,14,14.0000
wonderful,10,10,1.0000
brew,1,2,2.0000
dragged,4,12,3.0000
defend,3,12,4.0000
winding,4,20,5.0000
tragic,10,60,6.0000
laying,6,42,7.0000
buttonhole,3,24,8.0000
pang,1,9,9.0000
whereat,3,30,10.0000
conscious,6,66,11.0000
clears,1,12,12.0000
ripen,3,39,13.0000
wifes,2,28,14.0000
sprays,1,15,15.0000
underscored,1,16,16.0000
hobby,1,17,17.0000
statuesque,1,18,18.0000
maynt,3,3,1.0000
depth,1,2,2.0000
false,2,6,3.0000
rudeness,1,4,4.0000
local,1,5,5.0000
impromptu,4,24,6.0000
salver,1,7,7.0000
emphatically,2,16,8.0000
jubilation,1,9,9.0000
absorb,2,20,10.0000
convert,1,11,11.0000
grovelers,1,12,12.0000
tinas,1,13,13.0000
legend,1,14,14.0000
suggestive,6,6,1.0000
serious,13,26,2.0000
preparations,5,15,3.0000
robbed,1,4,4.0000
granddaughter,1,5,5.0000
movements,2,12,6.0000
questioning,1,7,7.0000
titania,1,8,8.0000
poorest,1,9,9.0000
investigating,1,10,10.0000
waters,1,11,11.0000
he,1501,1501,1.0000
silk,30,60,2.0000
josyphine,1,3,3.0000
ruinous,2,8,4.0000
rome,8,40,5.0000
unspoken,1,6,6.0000
petticoat,1,7,7.0000
planning,3,24,8.0000
tending,1,9,9.0000
highborn,1,10,10.0000
consequence,1,11,11.0000
contributor,1,12,12.0000
wont,175,175,1.0000
niminy,1,2,2.0000
door,89,267,3.0000
last,138,552,4.0000
rascal,1,5,5.0000
lovering,4,24,6.0000
tragically,3,21,7.0000
murmuring,3,24,8.0000
gratify,1,9,9.0000
pitching,1,10,10.0000
timely,1,11,11.0000
discouragingly,1,12,12.0000
pilgrimss,1,13,13.0000
skilfully,1,1,1.0000
doos,1,2,2.0000
troops,1,3,3.0000
relaxed,4,16,4.0000
tend,2,10,5.0000
individual,1,6,6.0000
muscle,1,7,7.0000
machine,1,8,8.0000
infringed,1,1,1.0000
bracelet,3,6,2.0000
ancient,4,12,3.0000
steeds,1,4,4.0000
weight,3,15,5.0000
complexion,2,12,6.0000
bewilderment,3,21,7.0000
cardcase,2,16,8.0000
posture,1,9,9.0000
reaping,1,10,10.0000
study,28,28,1.0000
exchanged,3,6,2.0000
gingham,1,3,3.0000
curiously,2,8,4.0000
groaning,1,5,5.0000
martha,1,6,6.0000
captains,1,7,7.0000
route,1,8,8.0000
flattery,1,9,9.0000
apparent,1,10,10.0000
midi,1,11,11.0000
betrothed,1,12,12.0000
parlor,40,40,1.0000
invention,3,6,2.0000
sobbing,7,21,3.0000
venerable,5,20,4.0000
career,1,5,5.0000
carpeted,1,6,6.0000
rustic,1,7,7.0000
stagger,1,1,1.0000
lamps,3,6,2.0000
lauries,49,147,3.0000
cherished,8,32,4.0000
orders,7,35,5.0000
precipitately,5,30,6.0000
doins,1,7,7.0000
dazzling,2,16,8.0000
measures,2,18,9.0000
fearful,3,30,10.0000
applied,1,11,11.0000
feeling,121,121,1.0000
independence,8,16,2.0000
literary,9,27,3.0000
duties,10,40,4.0000
propped,2,10,5.0000
indulge,6,36,6.0000
hustling,1,7,7.0000
boarding,1,8,8.0000
log,2,18,9.0000
cups,6,6,1.0000
susie,3,6,2.0000
merrycle,1,3,3.0000
lovable,2,8,4.0000
liveliest,2,10,5.0000
manager,1,6,6.0000
block,1,7,7.0000
eating,10,10,1.0000
particle,10,20,2.0000
grateful,39,117,3.0000
affairs,12,48,4.0000
pans,1,5,5.0000
spun,3,18,6.0000
englishwoman,1,7,7.0000
oppress,2,16,8.0000
rakish,1,9,9.0000
parti,1,10,10.0000
manages,1,11,11.0000
compartment,1,12,12.0000
manner,51,51,1.0000
ho,2,4,2.0000
scarum,3,9,3.0000
crisp,1,4,4.0000
parliamentary,1,5,5.0000
approvingly,5,30,6.0000
warningly,2,14,7.0000
raged,1,8,8.0000
cheerfulness,3,27,9.0000
squeal,1,10,10.0000
adoration,2,22,11.0000
dishes,9,9,1.0000
lesson,24,48,2.0000
winkle,7,21,3.0000
squeak,1,4,4.0000
cones,3,15,5.0000
tail,5,30,6.0000
wheedlesome,4,28,7.0000
promising,4,32,8.0000
pondering,1,9,9.0000
romp,1,10,10.0000
frenchman,3,33,11.0000
rhythmic,1,12,12.0000
laden,1,13,13.0000
submit,2,28,14.0000
almonds,1,15,15.0000
must,126,126,1.0000
vitals,1,2,2.0000
stale,2,6,3.0000
(a,1,4,4.0000
magnanimous,1,5,5.0000
deck,2,12,6.0000
opener,1,7,7.0000
brush,4,4,1.0000
angrily,3,6,2.0000
accused,3,9,3.0000
bride,8,32,4.0000
stains,2,10,5.0000
mold,3,18,6.0000
moaned,1,7,7.0000
ditto,3,24,8.0000
conquer,5,5,1.0000
younger,10,20,2.0000
outside,10,30,3.0000
portentous,1,4,4.0000
bitterness,6,30,5.0000
forethought,3,18,6.0000
charter,1,7,7.0000
beach,3,24,8.0000
eliott,2,18,9.0000
preposterous,1,10,10.0000
eminently,1,11,11.0000
unconditional,1,12,12.0000
regretting,1,13,13.0000
mole,1,14,14.0000
evidently,14,14,1.0000
carriage,21,42,2.0000
lavished,2,6,3.0000
using,2,8,4.0000
guarded,1,5,5.0000
lovelier,1,6,6.0000
attribute,1,7,7.0000
artless,3,24,8.0000
gif,12,108,9.0000
respecting,1,10,10.0000
subterranean,1,11,11.0000
hamburg,1,12,12.0000
which,611,611,1.0000
wood,9,18,2.0000
potion,1,3,3.0000
marred,2,8,4.0000
lifeless,2,10,5.0000
amiss,4,24,6.0000
perturbed,3,21,7.0000
ebony,2,16,8.0000
witnesses:,1,9,9.0000
den,3,30,10.0000
unfitted,1,11,11.0000
quadroon,2,24,12.0000
please,88,88,1.0000
read,117,234,2.0000
amys,78,234,3.0000
angels,11,44,4.0000
shower,7,35,5.0000
late,35,210,6.0000
waits,2,14,7.0000
gravity,5,40,8.0000
guidebooks,1,9,9.0000
inherited,2,20,10.0000
hardhearted,1,11,11.0000
garcon,1,12,12.0000
provide,2,2,1.0000
tent,6,12,2.0000
twelve,13,39,3.0000
elated,1,4,4.0000
scold,5,25,5.0000
lincoln,2,12,6.0000
count,13,91,7.0000
plunged,2,16,8.0000
picking,7,63,9.0000
lor,1,10,10.0000
healths,1,11,11.0000
coil,1,12,12.0000
unpinned,1,13,13.0000
stalk,1,14,14.0000
delightsome,1,15,15.0000
walled,1,16,16.0000
surmount,1,17,17.0000
sooner,10,10,1.0000
parts,13,26,2.0000
express,15,45,3.0000
groaned,6,24,4.0000
close,26,130,5.0000
happening,2,12,6.0000
surveying,7,49,7.0000
president,7,56,8.0000
lugged,1,9,9.0000
succeeding,3,30,10.0000
conscientious,1,11,11.0000
specimen,1,12,12.0000
allayed,1,13,13.0000
azalea,1,14,14.0000
benediction,1,15,15.0000
retiring,1,16,16.0000
else,42,42,1.0000
happened,34,68,2.0000
ferrule,1,3,3.0000
failures,7,28,4.0000
tossing,5,25,5.0000
lot,5,30,6.0000
newspaper,5,35,7.0000
creamy,1,8,8.0000
intentions,4,36,9.0000
(i,1,10,10.0000
urged,2,22,11.0000
nargerie,1,12,12.0000
subjects,2,26,13.0000
luster,1,14,14.0000
vaguely,1,15,15.0000
curse,2,2,1.0000
five,27,54,2.0000
lattice,1,3,3.0000
unworldly,3,12,4.0000
plumfield,8,40,5.0000
angelo,1,6,6.0000
symptoms,2,14,7.0000
stirring,3,24,8.0000
des,1,9,9.0000
ignorance,1,10,10.0000
nymph,1,11,11.0000
requiem,2,24,12.0000
omniboos,1,13,13.0000
nose,35,35,1.0000
rubbish,11,22,2.0000
lingy,1,3,3.0000
venture,5,20,4.0000
bearlike,1,5,5.0000
burial,1,6,6.0000
thrice,1,7,7.0000
cowley,1,8,8.0000
gowns,10,10,1.0000
ornament,7,14,2.0000
low,28,84,3.0000
suppressed,4,16,4.0000
sweep,4,20,5.0000
punching,1,6,6.0000
principle,1,7,7.0000
subjective,1,8,8.0000
stifling,1,9,9.0000
coattails,1,10,10.0000
rippled,1,11,11.0000
jo),1,12,12.0000
forgot,52,52,1.0000
sword,3,6,2.0000
cabalistic,1,3,3.0000
healthy,6,24,4.0000
beseeching,1,5,5.0000
climate,3,18,6.0000
wool,1,7,7.0000
sheaf,1,8,8.0000
atmosphere,5,5,1.0000
party,55,110,2.0000
real,31,93,3.0000
zara,11,44,4.0000
dew,3,15,5.0000
order,38,228,6.0000
pacify,1,7,7.0000
devereux,2,16,8.0000
swore,1,9,9.0000
twittery,1,10,10.0000
dangerous,3,33,11.0000
overwhelmingly,1,12,12.0000
transparent,3,39,13.0000
usurper,1,14,14.0000
circumspection,1,15,15.0000
goods,1,16,16.0000
opened,36,36,1.0000
hurt,29,58,2.0000
consents,1,3,3.0000
unexpected,12,48,4.0000
princess,3,15,5.0000
straw,2,12,6.0000
dished,1,7,7.0000
sabbath,2,16,8.0000
intruder,2,18,9.0000
indulging,1,10,10.0000
harrowing,1,11,11.0000
tireless,1,12,12.0000
sweet,69,69,1.0000
soberly,15,30,2.0000
bidden,2,6,3.0000
assumed,7,28,4.0000
prettiest,3,15,5.0000
enter,4,24,6.0000
airing,4,28,7.0000
unfledged,1,8,8.0000
enjoys,2,18,9.0000
daisies,3,30,10.0000
plaid,1,11,11.0000
goodbye,13,13,1.0000
artfully,2,4,2.0000
mute,3,9,3.0000
eagerness,1,4,4.0000
ornaments,6,30,5.0000
darning,2,12,6.0000
trample,1,7,7.0000
cease,1,8,8.0000
relatives,1,9,9.0000
voice,99,99,1.0000
badly,6,12,2.0000
appalling,2,6,3.0000
yellowish,1,4,4.0000
able,14,70,5.0000
git,2,12,6.0000
wooden,5,35,7.0000
turban,1,8,8.0000
risked,1,9,9.0000
betsey,1,10,10.0000
collection,1,11,11.0000
id,95,95,1.0000
fall,28,56,2.0000
capped,2,6,3.0000
waved,15,60,4.0000
polka,3,15,5.0000
unjust,4,24,6.0000
powerlessness,1,7,7.0000
scholars,1,8,8.0000
stockinged,1,9,9.0000
freshness,1,10,10.0000
backs,3,3,1.0000
showed,29,58,2.0000
glycerine,1,3,3.0000
windmill,1,4,4.0000
rear,1,5,5.0000
lump,3,18,6.0000
quilted,1,7,7.0000
forbid,2,16,8.0000
circumstances,5,45,9.0000
farewell,5,50,10.0000
johnsonianly,1,11,11.0000
subsiding,1,12,12.0000
sheltered,1,13,13.0000
if,894,894,1.0000
wrong,34,68,2.0000
given,48,144,3.0000
vanish,2,8,4.0000
rapture,14,70,5.0000
droning,1,6,6.0000
wholesome,8,56,7.0000
overdoing,1,8,8.0000
secretly,3,27,9.0000
fighting,4,4,1.0000
sack,1,2,2.0000
jenny,6,18,3.0000
associate,3,12,4.0000
correspondence,2,10,5.0000
whereby,1,6,6.0000
youthful,4,28,7.0000
currants,2,16,8.0000
embroidered,1,9,9.0000
texts,1,10,10.0000
fuel,1,11,11.0000
womenfolk,1,12,12.0000
represented,3,3,1.0000
kneeling,5,10,2.0000
console,7,21,3.0000
sworn,1,4,4.0000
crumples,1,5,5.0000
spare,3,18,6.0000
milder,1,7,7.0000
gods,7,56,8.0000
outtalked,1,9,9.0000
between,32,32,1.0000
rooms,16,32,2.0000
shadow,21,63,3.0000
encyclopedia,1,4,4.0000
affections,6,30,5.0000
provocation,2,12,6.0000
amusing,4,28,7.0000
meals,3,24,8.0000
provoke,1,9,9.0000
mentioning,1,10,10.0000
shone,7,7,1.0000
ill,242,484,2.0000
seems,29,87,3.0000
forever,19,76,4.0000
giver,2,10,5.0000
studies,2,12,6.0000
propitiate,1,7,7.0000
murder,2,16,8.0000
palms,2,18,9.0000
plain,20,20,1.0000
gives,11,22,2.0000
cherie,1,3,3.0000
twitched,1,4,4.0000
unearthly,2,10,5.0000
homilies,1,6,6.0000
insignificant,1,7,7.0000
called,86,86,1.0000
aloud,11,22,2.0000
breaking,5,15,3.0000
astonishing,3,12,4.0000
pines,2,10,5.0000
pressure,1,6,6.0000
jell,2,14,7.0000
fireside,1,8,8.0000
interruption,1,9,9.0000
ripples,1,10,10.0000
im,389,389,1.0000
pets,1,2,2.0000
voraciously,1,3,3.0000
bills,5,20,4.0000
barber,1,5,5.0000
fulness,1,6,6.0000
greatcoat,4,28,7.0000
deepened,1,8,8.0000
nile,1,9,9.0000
pricks,1,10,10.0000
bereft,3,33,11.0000
scotts,3,36,12.0000
in,2445,2445,1.0000
napkin,4,8,2.0000
laced,1,3,3.0000
tupman,5,20,4.0000
samphire,2,10,5.0000
porcupine,1,6,6.0000
mantle,2,14,7.0000
lovelornity,3,24,8.0000
spark,1,9,9.0000
grotto,1,10,10.0000
echo,3,33,11.0000
north,1,12,12.0000
christmas,38,38,1.0000
implored,3,6,2.0000
deggerredation,1,3,3.0000
instructive,2,8,4.0000
contrite,1,5,5.0000
ardor,3,18,6.0000
hurrycanes,1,7,7.0000
brute,3,24,8.0000
gull,2,18,9.0000
ristori,1,10,10.0000
elephants,1,11,11.0000
being,144,144,1.0000
finding,25,50,2.0000
vanishes,1,3,3.0000
complain,9,36,4.0000
talisman,3,15,5.0000
community,1,6,6.0000
gasp,2,14,7.0000
profanation,1,8,8.0000
birth,2,18,9.0000
hampton,2,20,10.0000
pertinaciously,1,11,11.0000
privilege,1,12,12.0000
glad,97,97,1.0000
reserved,2,4,2.0000
splitting,2,6,3.0000
spinster,3,12,4.0000
implied,1,5,5.0000
thankfully,1,6,6.0000
curtsies,1,7,7.0000
impracticable,1,8,8.0000
aggrieved,1,9,9.0000
pedestrians,1,10,10.0000
impulsive,1,11,11.0000
scatterbrain,1,12,12.0000
reality,1,13,13.0000
hiding,4,4,1.0000
artistically,3,6,2.0000
remotest,2,6,3.0000
lingering,2,8,4.0000
dangerously,2,10,5.0000
alarming,2,12,6.0000
revolutionary,2,14,7.0000
encamped,1,8,8.0000
blase,1,9,9.0000
reclaim,1,10,10.0000
is,795,795,1.0000
hide,22,44,2.0000
bare,6,18,3.0000
managing,2,8,4.0000
hush,10,50,5.0000
brief,4,24,6.0000
jacket,3,21,7.0000
curtis,3,24,8.0000
prejudices,2,18,9.0000
waves,2,20,10.0000
gypsies,1,11,11.0000
reverse,1,12,12.0000
it,2455,2455,1.0000
soul,41,82,2.0000
early,43,129,3.0000
ruins,5,20,4.0000
pictures,16,80,5.0000
stocked,1,6,6.0000
sunsets,1,7,7.0000
herein,1,8,8.0000
island,1,9,9.0000
weather,18,18,1.0000
stuff,12,24,2.0000
lovingly,2,6,3.0000
nathaniel,1,4,4.0000
chap,2,10,5.0000
easiest,1,6,6.0000
judgment,1,7,7.0000
whence,2,16,8.0000
humblest,1,9,9.0000
farming,1,10,10.0000
confine,1,11,11.0000
fairies,2,2,1.0000
taught,21,42,2.0000
secured,2,6,3.0000
hockey,1,4,4.0000
dumbly,1,5,5.0000
probably,7,42,6.0000
alpine,1,7,7.0000
gaiety,2,16,8.0000
rifling,1,9,9.0000
crumpled,5,5,1.0000
blithe,4,8,2.0000
admittance,1,3,3.0000
jelly,15,60,4.0000
ceasing,1,5,5.0000
dozed,1,6,6.0000
comparing,1,7,7.0000
char,1,8,8.0000
powerless,1,9,9.0000
edibles,1,10,10.0000
put,210,210,1.0000
comes,50,100,2.0000
watch,34,102,3.0000
taste,22,88,4.0000
announce,1,5,5.0000
bonnets,3,18,6.0000
fib,5,35,7.0000
gesture,15,120,8.0000
expressed,5,45,9.0000
hearties,1,10,10.0000
terms,3,33,11.0000
tablecloths,1,12,12.0000
promenade,5,65,13.0000
vanishing,2,28,14.0000
painless,1,15,15.0000
speaking,17,17,1.0000
stern,7,14,2.0000
discovery,8,24,3.0000
studied,6,24,4.0000
bark,1,5,5.0000
chat,1,6,6.0000
tidings,2,14,7.0000
heartier,1,8,8.0000
festivities,1,1,1.0000
immensely,12,24,2.0000
sour,9,27,3.0000
curiosities,1,4,4.0000
basement,1,5,5.0000
allusion,1,6,6.0000
mortyfied,1,7,7.0000
daggers,1,8,8.0000
indolence,1,9,9.0000
profane,1,10,10.0000
pipers,1,11,11.0000
papa,21,21,1.0000
birthdays,1,2,2.0000
understand,33,99,3.0000
smallness,1,4,4.0000
gesticulate,1,5,5.0000
sweetest,15,90,6.0000
note,32,224,7.0000
alarmingly,2,16,8.0000
gasped,1,9,9.0000
curb,1,10,10.0000
reporting,1,11,11.0000
20th,1,12,12.0000
poppy,1,13,13.0000
cloth,1,14,14.0000
nevvy,2,30,15.0000
fie,1,16,16.0000
esteemed,1,17,17.0000
metaphysics,2,36,18.0000
owing,2,38,19.0000
windows,11,11,1.0000
cakes,2,4,2.0000
borrow,7,21,3.0000
fame,6,24,4.0000
theory,3,15,5.0000
barn,2,12,6.0000
posts,1,7,7.0000
stamp,2,16,8.0000
chillon,1,9,9.0000
frightening,1,10,10.0000
hammering,3,3,1.0000
envy,9,18,2.0000
laces,2,6,3.0000
bonfires,1,4,4.0000
painting,1,5,5.0000
kant,1,6,6.0000
valrosa,5,35,7.0000
liked,88,88,1.0000
gentleman,94,188,2.0000
sincere,13,39,3.0000
cure,9,36,4.0000
(which,1,5,5.0000
beads,3,18,6.0000
hymnbook,1,7,7.0000
improves,1,8,8.0000
boyish,16,16,1.0000
something,177,354,2.0000
vanished,20,60,3.0000
models,3,12,4.0000
bargain,8,40,5.0000
hold,47,47,1.0000
idea,48,96,2.0000
household,12,36,3.0000
sing,17,68,4.0000
joys,9,45,5.0000
whole,51,306,6.0000
weeks,16,112,7.0000
tyrannical,1,8,8.0000
tenderer,1,9,9.0000
equestrian,1,10,10.0000
talks,8,88,11.0000
colds,2,24,12.0000
reposeful,2,26,13.0000
mentioned,3,42,14.0000
prance,1,15,15.0000
grooms,3,48,16.0000
bequeath,1,17,17.0000
dropped,23,23,1.0000
dozen,26,52,2.0000
blast,1,3,3.0000
potions,3,12,4.0000
hole,6,30,5.0000
remark,9,54,6.0000
patted,3,21,7.0000
bars,3,24,8.0000
hazed,2,18,9.0000
gabbling,2,20,10.0000
foundations,1,11,11.0000
games,4,4,1.0000
sensible,26,52,2.0000
muffings,1,3,3.0000
headache,7,28,4.0000
curiosity,14,70,5.0000
doubtful,2,12,6.0000
riotous,4,28,7.0000
object,8,64,8.0000
scratched,2,18,9.0000
lordliness,1,10,10.0000
chateau,5,55,11.0000
emaciated,1,12,12.0000
acknowledging,1,13,13.0000
brightness,1,14,14.0000
ittle,1,1,1.0000
impressed,7,14,2.0000
reply,21,63,3.0000
arrangement,9,36,4.0000
bushes,3,15,5.0000
canada,1,6,6.0000
pictured,1,7,7.0000
looking,177,177,1.0000
corner,41,82,2.0000
gate,21,63,3.0000
suburb,1,4,4.0000
fern,2,10,5.0000
fantastically,1,6,6.0000
strangest,1,7,7.0000
mamas,1,8,8.0000
entrenching,1,9,9.0000
sink,1,10,10.0000
congregate,1,11,11.0000
stretched,7,7,1.0000
rattled,2,4,2.0000
therell,3,9,3.0000
roof,9,36,4.0000
charms,5,25,5.0000
witchs,1,6,6.0000
silvery,5,35,7.0000
scrape,10,80,8.0000
thunder,3,27,9.0000
curl,6,60,10.0000
secures,1,11,11.0000
mortally,3,36,12.0000
aching,6,78,13.0000
reliving,1,14,14.0000
professors,9,135,15.0000
homemade,2,32,16.0000
female,1,17,17.0000
icily,1,18,18.0000
handled,1,19,19.0000
beholders,1,20,20.0000
calmer,1,21,21.0000
cellar,6,6,1.0000
forlornly,3,6,2.0000
adventures,9,27,3.0000
explosion,3,12,4.0000
unsatisfactory,2,10,5.0000
unspeakable,2,12,6.0000
climb,5,35,7.0000
reader,5,40,8.0000
upholsterer,1,9,9.0000
lumber,1,10,10.0000
dreamers,1,11,11.0000
destruction,2,2,1.0000
ach,2,4,2.0000
merrier,1,3,3.0000
goes,30,120,4.0000
drum,1,5,5.0000
regrets,3,18,6.0000
unexpectedly,4,28,7.0000
mores,1,8,8.0000
coupe,1,9,9.0000
thickly,1,10,10.0000
votre,1,11,11.0000
wonderschones,1,12,12.0000
sharpened,2,26,13.0000
gingolf,1,14,14.0000
reside,1,15,15.0000
enthusiasms,1,16,16.0000
take,202,202,1.0000
modestly,5,10,2.0000
grim,8,24,3.0000
imps,1,4,4.0000
resentment,2,10,5.0000
welcomes,1,6,6.0000
september,1,7,7.0000
ninepence,1,8,8.0000
rembrandt,1,9,9.0000
northbury,2,20,10.0000
shaved,1,11,11.0000
dashwood,15,180,12.0000
owed,2,26,13.0000
trickling,1,14,14.0000
collecting,3,3,1.0000
lucky,6,12,2.0000
deed,1,3,3.0000
shipbuilding,1,4,4.0000
abrupt,2,10,5.0000
grin,1,6,6.0000
ponies,5,35,7.0000
goats,1,8,8.0000
maritime,1,9,9.0000
fit,30,30,1.0000
array,8,16,2.0000
wretch,3,9,3.0000
heliotrope,2,8,4.0000
pluck,1,5,5.0000
easier,11,66,6.0000
earned,7,49,7.0000
wardrobes,1,8,8.0000
neatly,4,36,9.0000
rook,1,10,10.0000
undiminished,1,11,11.0000
invents,1,12,12.0000
reveries,1,13,13.0000
boldest,1,14,14.0000
bushel,1,15,15.0000
elder,8,8,1.0000
yankees,3,6,2.0000
chirp,3,9,3.0000
november,3,12,4.0000
accounts,7,35,5.0000
crayon,2,12,6.0000
uncontrollable,1,7,7.0000
asylums,1,8,8.0000
corsica,1,9,9.0000
room,120,120,1.0000
either,19,38,2.0000
sins,8,24,3.0000
virtue,12,48,4.0000
shivering,1,5,5.0000
civil,3,18,6.0000
meal,2,14,7.0000
friendliest,3,24,8.0000
tapping,3,27,9.0000
hardened,2,20,10.0000
submitted,2,22,11.0000
retaliate,1,12,12.0000
likes,28,28,1.0000
there,388,776,2.0000
muttered,13,39,3.0000
imp,2,8,4.0000
halfway,2,10,5.0000
disobedience,1,6,6.0000
sewed,7,49,7.0000
improved,14,112,8.0000
tumbles,1,9,9.0000
hatbrims,1,10,10.0000
gambled,1,11,11.0000
sorely,4,48,12.0000
risks,1,13,13.0000
pecked,1,14,14.0000
duration,1,15,15.0000
heights,1,16,16.0000
airily,1,17,17.0000
jo,1247,1247,1.0000
lying,13,26,2.0000
mean,83,249,3.0000
shoulders,19,76,4.0000
hunger,1,5,5.0000
introduced,11,66,6.0000
complicate,1,7,7.0000
fix,1,8,8.0000
extravagance,2,18,9.0000
prevoking,1,10,10.0000
companionless,1,11,11.0000
attentively,1,12,12.0000
shook,41,41,1.0000
lecture,25,50,2.0000
warmly,12,36,3.0000
mrs,244,976,4.0000
dividing,1,5,5.0000
russet,2,12,6.0000
excellent,16,112,7.0000
spasm,1,8,8.0000
stand,23,207,9.0000
limeless,1,10,10.0000
breathlessly,3,33,11.0000
presented,4,48,12.0000
views,3,39,13.0000
appealed,1,14,14.0000
winged,3,45,15.0000
swimmingly,1,16,16.0000
confectionery,1,17,17.0000
thinks,7,7,1.0000
custom,2,4,2.0000
bending,3,9,3.0000
ignominious,1,4,4.0000
cryin,1,5,5.0000
wider,2,12,6.0000
resolute,3,21,7.0000
